"CRITERIOS.EnsREQM";"CRITERIOS.MediaEnsREQM";"CRITERIOS.mediaREQMSEMOS";"CRITERIOS.mediaREQMSTEMOS";"CRITERIOS.mediaREQMDGOP";"CRITERIOS.medianaREQMSEMOS";"CRITERIOS.medianaREQMSTEMOS";"CRITERIOS.medianaREQMDGOP";"CRITERIOS.EnsEAM";"CRITERIOS.MediaEnsEAM";"CRITERIOS.mediaEAMSEMOS";"CRITERIOS.mediaEAMSTEMOS";"CRITERIOS.mediaEAMDGOP";"CRITERIOS.medianaEAMSEMOS";"CRITERIOS.medianaEAMSTEMOS";"CRITERIOS.medianaEAMDGOP";"CRITERIOS.EnsWillind";"CRITERIOS.MediaEnsWillind";"CRITERIOS.mediaWillindSEMOS";"CRITERIOS.mediaWillindSTEMOS";"CRITERIOS.mediaWillindDGOP";"CRITERIOS.medianaWillindSEMOS";"CRITERIOS.medianaWillindSTEMOS";"CRITERIOS.medianaWillindDGOP"
0,979225818721724;1,0534674107575;0,829724461398918;1,01368473821372;0,984630626909838;0,77207156841698;0,930522659923568;0,901010699815886;0,784789344632769;0,878017341404358;0,700168491806161;0,87269221447021;0,844818239225508;0,636360880178505;0,791791056579731;0,766696970348548;0,638402845519045;0,632696082844393;0,727633237809854;0,673286196915816;0,683267799932565;0,746258463868544;0,698670749248907;0,708223295617611
1,56389500167197;1,32965448057901;1,13419821621888;1,05880578508299;1,05830523971894;1,20660332781695;1,09954551919558;1,11409088500239;1,24650475706215;1,03523016303471;0,819972969507066;0,783815544191741;0,790350510993461;0,868767067864041;0,798856382473143;0,813939910053514;0,544473632309372;0,572986345876168;0,68235866822399;0,717154911919376;0,72196659846528;0,655938898101796;0,704301795570825;0,699955233919986
1,68148406168651;1,39083787895984;1,09518612130876;1,05951543297571;1,05827855185145;1,14831111679811;1,08449414650503;1,09083141556592;1,37634103954802;1,10627603712671;0,793908546591724;0,818382148684198;0,813012355792524;0,822054753364812;0,808617307094678;0,808299412661477;0,633780748927827;0,619652579504038;0,755821941231707;0,77416256184866;0,775608231178347;0,73721496192747;0,764978526440205;0,762256183902929
1,51372359966858;1,33674759658806;1,39027131124618;1,09788101318806;1,11873704582688;1,4718924239687;1,16411128406769;1,17168970347994;1,24333859887006;1,08366569814366;1,07415135853345;0,833361465885967;0,839664731225397;1,1432214638678;0,877172938969312;0,887307899890327;0,722731312605653;0,718756067644442;0,712763352516808;0,833248452559517;0,829207948923686;0,693530351263064;0,813840251789175;0,815018762879276
1,57498697864624;1,65023280254082;1,80373746998171;1,58366023649723;1,59714024781357;1,88100515264551;1,68064708534258;1,69143876247156;1,2457761920904;1,26982566424536;1,42076307258403;1,23278641318048;1,25119738055271;1,49157608455704;1,30356769982691;1,3157373865773;0,637051591873295;0,563311566460841;0,574327361425198;0,645028861053127;0,646340181172038;0,565884439164996;0,626502706481612;0,627614147469857
1,43841063068203;1,24162026423374;1,03879528408821;0,939635278257119;0,935597517607714;1,08588591169709;0,938158217084334;0,943951042389147;1,16069874576271;0,99607972558515;0,772465771044475;0,710060652927344;0,696907981723873;0,799378339481776;0,692546815106618;0,689941626474912;0,59944850279236;0,653679157133698;0,753318868911754;0,830631407864526;0,833261214900176;0,736465200699853;0,829852887698396;0,828124988014225
1,25256929371911;1,19955280502958;0,895897699784152;1,00257202674245;0,997751756630934;0,928682947410707;0,939970716212215;0,946906655327037;0,997560474576271;0,958364679580306;0,735459220723867;0,801354130545717;0,79678099131038;0,755654850675653;0,759664371625883;0,770687303351724;0,662258427568668;0,6517664681893;0,809750230381568;0,82608330691017;0,828763363592494;0,796362866656388;0,838076768880849;0,836760523475785
1,29860678203563;1,50890045850974;1,56299767148821;1,4362137666643;1,42814744088066;1,48380303270768;1,35171625645512;1,34959417062617;0,857575593220338;1,24262579822438;1,29674110570905;1,15862488601212;1,15054474474105;1,20553293009652;1,05557610082515;1,05629189015866;0,301412362180989;0,265573485414428;0,325512544236949;0,316099493499182;0,309163998352408;0,316928177558111;0,312728073595311;0,304331602900536
1,52453013884188;1,41373365163206;1,16486267195171;1,13803197174869;1,13417481702297;1,15705753216378;1,15816718939308;1,15216624900757;1,12710597740113;0,968897026634382;0,858776003811045;0,796961335187137;0,789938727565884;0,822838190242691;0,782693463109998;0,780922010714207;0,490971482609308;0,321884650106864;0,676656975010022;0,664914990119632;0,661925830330401;0,661917969527884;0,636995268331385;0,637657044108495
1,98512313636118;1,58568665313606;1,28751270036427;1,34231288686584;1,35097848366272;1,35445850703979;1,43163986994131;1,4261074915488;1,59507196610169;1,27222161097659;1,01095654206819;1,04121036043355;1,04285851748633;1,05396307733622;1,10037011397105;1,09495433784252;0,632495089083543;0,622204685045981;0,572793131144621;0,557272938888841;0,56377255681531;0,560818717593887;0,553735624423459;0,552674999529221
1,87406818187399;1,92407019031722;1,05132375698175;1,06490490536894;1,05633655195147;1,06822040732952;1,10124205940773;1,09257721900034;1,52846125423729;1,67571136723164;0,826280919524059;0,826024734230499;0,818780817099351;0,831335908137664;0,850673905527736;0,842420334855558;0,515949721137001;0,494996973228185;0,564600943942382;0,565623138476892;0,573609586725398;0,55771813664543;0,557505468599393;0,557017724803387
1,62635421962049;1,41927422345921;1,08596214134291;1,01302783870837;0,99113355756884;0,999631409486519;0,944271134425131;0,930060242266771;1,30210663276836;1,1983755480226;0,925061472023877;0,862915177019638;0,84294309303727;0,838157017665896;0,78519308727566;0,772662150640711;0,51973511740611;0,589226548487957;0,706328530015921;0,720127497748045;0,723109276282274;0,721386547924153;0,727001131221807;0,725764435257396
1,52648327589678;1,4933977090754;1,09821585635183;1,12832124694299;1,14731913469172;1,11299359642053;1,16022838298809;1,18761316227501;1,13080515254237;1,09030270702179;0,790068832434372;0,78006733332771;0,783480391155547;0,758247957997436;0,763509004183762;0,774813356093379;0,51449248806252;0,445567298760729;0,698122079570264;0,670801619554329;0,651179955969105;0,686096222949255;0,652914545308261;0,623825571585431
1,66987956903685;1,52126050005964;1,37526799801892;1,3884322460172;1,40041161098134;1,41591782045511;1,43912813984715;1,45412059439817;1,24234255367232;1,0606475803067;0,894653623608323;0,891252580403077;0,893700490748897;0,876058048690919;0,882108383016608;0,891569808855598;0,641143924935093;0,550743545990855;0,561783727428706;0,556809236308828;0,544589305067311;0,536870924302468;0,531721609042678;0,511089867915508
1,83274915265803;1,51944156900243;1,28920054763332;1,29236912609253;1,30528657922781;1,38040653782848;1,38579260518454;1,40716577452196;1,33454485875706;1,03165917352704;0,894955401446618;0,892690419949413;0,899327562147182;0,966887764740748;0,978959551072525;0,984505493525787;0,669848064290761;0,67873473291919;0,704201367053511;0,710342652010009;0,703677541071323;0,66740478563909;0,675582589774996;0,657696332220819
1,26058538710127;1,28363478281381;1,07501560451221;1,13245278580789;1,12320562087248;1,08038822666802;1,13793697586704;1,12368596584515;1,07421897175141;1,08857605004035;0,877580208983096;0,919031101234607;0,901060475411787;0,860061581383521;0,885904288245267;0,872162979381383;0,502751637673772;0,41716435832055;0,498025394837697;0,496993326397839;0,49628006879398;0,498701082222784;0,51272442954433;0,501707742389314
2,01906053394575;1,77792248602194;1,61362742675491;1,70802032146758;1,72113134794909;1,6902380348421;1,8163314403358;1,81461830026894;1,65881360451977;1,38169709443099;1,02672023403613;1,12122562813546;1,12770143172319;1,09036052485674;1,21875659035088;1,20497181202951;0,533954347966493;0,523931384535181;0,470974773330789;0,426652741880826;0,416588080996416;0,46864563949337;0,433318499463013;0,41869609882861
1,67941675474639;1,68115817305694;1,22616027814503;1,32966018857111;1,31438313827034;1,23948706200913;1,36392891514368;1,34904253896838;1,32317851977401;1,41279465698144;0,957459198861148;1,00953057022978;0,991618208297034;0,931150227408886;1,00168179006199;0,988606325534729;0,57671294806639;0,575872119008185;0,531346007196712;0,436991919194971;0,442634282401863;0,50190248753274;0,408192944150139;0,406884545946828
1,61055290605926;1,60882900501722;1,12873180125049;1,19849004316367;1,16930514913672;1,09430381255889;1,16087924608284;1,14599740868956;1,3055944180791;1,36799873930589;0,909954206833932;0,942525053096028;0,908108570397219;0,843682850526737;0,878870915269322;0,863183450197572;0,420704152450198;0,50429218253781;0,541535655217347;0,486237994957333;0,484762192384706;0,506619819872961;0,458112729437139;0,44882100276192
2,02304740621999;1,98692584795305;0,996412931572589;0,949741007489142;0,93559785950336;0,955843810665864;0,929129234895264;0,929843806633731;1,65267885875706;1,68731610008071;0,778979650545803;0,742033986893937;0,731004298035783;0,747079171185007;0,715562206988722;0,713015615414715;0,396954791912717;0,451127399116709;0,657828496557588;0,61643788721435;0,603856279192104;0,651700473046875;0,574356169468418;0,563090519532906
2,40820406026535;1,92375597474195;2,22075926500797;2,39919010129173;2,45560245346404;2,3807333356245;2,60052843689227;2,64184883178954;1,81091039548022;1,39922710088781;1,70266349780508;1,87795997026454;1,93607156402289;1,85324740400123;2,07119247382703;2,1056786627628;0,49012685187682;0,505990237624908;0,532076466054972;0,506356849568045;0,503048697039286;0,520995102768153;0,496119239979166;0,489389539129979
2,7838288321467;2,39276533712915;1,62107407638405;1,79385670290226;1,85459869900542;1,70221927794437;1,97725767590784;1,99434164502592;2,3350940338983;1,9454581614205;1,24382565037;1,39059637287814;1,42943694914219;1,31037567116922;1,53613512509564;1,54127475438306;0,450221921859713;0,527843835333652;0,568587441466552;0,510997696652507;0,510237559844979;0,549136898407595;0,510887229360447;0,510583562104396
2,05293952274162;2,07793914737105;1,60671354955152;1,64421740196302;1,69247346275511;1,7040720651811;1,79821388376088;1,82321064672077;1,58862151412429;1,65759271993543;1,15825188761853;1,17719516772234;1,22471027065857;1,23771673280555;1,31777164563636;1,347231135459;0,453966514839845;0,468051960208823;0,475088053940195;0,476624846246003;0,475318322798458;0,478519949106095;0,47959344659514;0,473738267052235
2,76632978784264;2,79120325187693;1,43438635168264;1,36240617936573;1,34197826864897;1,32359424241982;1,26441969985515;1,25125119918937;2,32607474576271;2,38738675221953;1,18349888215375;1,14254838598441;1,1295113632771;1,09168158425302;1,06123194357993;1,0547852040784;0,426016190881534;0,424090110708657;0,619404936273697;0,591079784262889;0,591739134148763;0,63506766953519;0,597002500714902;0,590933288380542
1,93530126330422;1,66089710974253;1,05128681208419;1,00605493410514;0,995449284391506;1,08833164550417;0,99154626757222;0,98826309344768;1,56874091525424;1,38475922195319;0,821265114639215;0,794754168052955;0,785958610515954;0,833074656741381;0,779674268315135;0,771649472993709;0,516270469876847;0,535386455803877;0,609613352731923;0,575331433453473;0,577506868592282;0,596596291481204;0,567373959284684;0,570911354633558
2,68617363044747;2,58391363588402;1,62069148304348;1,49710540894099;1,45658064301127;1,52300499470886;1,37623060336235;1,32965365353918;2,30103750282486;2,24338974979822;1,30117249277373;1,27081029481777;1,23783759954984;1,22975693203319;1,17778442411685;1,13853696368332;0,394496175813854;0,345771037450945;0,375001112073789;0,42945439887121;0,434156841498078;0,376083102712386;0,423697683897213;0,434344525978669
2,49408438770104;2,50506427805641;1,83310755210197;1,71614225002072;1,71871979861676;1,86393965715194;1,77340796911146;1,77901392090258;1,9231762259887;2,13407215173527;1,38761276972695;1,28001871380853;1,28246851465421;1,39898304240444;1,29476506826395;1,30128578757624;0,440198050677868;0,403799919364959;0,577195114899538;0,536558383982122;0,538441190817278;0,564273380313208;0,521673067348773;0,519662573013658
2,01912703060147;1,86157949295778;1,04795067519984;1,11317193813896;1,09846440232612;1,00700139673791;1,01452455469556;1,00870726612571;1,75237108474576;1,59243746085553;0,814477785561656;0,894214049042883;0,8816803890206;0,773002837016949;0,7917526940882;0,785357502558019;0,527764283353919;0,541527863897238;0,683217464076598;0,689699029604832;0,692990855494462;0,695510545740511;0,716515840012536;0,71212556068174
1,9574320052366;1,67107736779987;1,00184885112412;1,12258319191143;1,10929500820718;0,95536629902868;1,02749079241608;1,0177153430486;1,55652524293785;1,34009553510896;0,740551733184838;0,851653648277004;0,836645658368641;0,696127153089529;0,756635210776385;0,74435907912016;0,412378785361703;0,435012708772472;0,629364982875016;0,616563821847063;0,614736266626968;0,632303902312402;0,636236873008834;0,628038377206489
2,68801744391224;2,06603155513989;1,12111576196483;1,29216742282106;1,22934816304763;1,03903244494187;1,16379036068931;1,125197903217;2,27514586440678;1,71092850847458;0,886218768482966;1,05651534658094;0,993894130738475;0,802107245767195;0,924852878284394;0,892877629728911;0,349782024748902;0,396516453827343;0,633594127103332;0,587785697708963;0,596359741743675;0,649981146569501;0,605017578540722;0,613427019350405
2,12272885758853;2,08707380377528;1,1676827211634;1,31986590834969;1,30208300455672;1,10918930959252;1,21139567121437;1,2034699166397;1,66092371751412;1,73393079418886;0,988339010966131;1,11728602233524;1,094869765815;0,917194506276765;1,00636473642098;0,990112956629552;0,474221969118626;0,37366310103069;0,501486891965158;0,497938061891693;0,476404633548727;0,490848198767497;0,490616756023738;0,483642490936532
3,51571494138605;2,13462932555585;1,50986267419487;1,45814196854906;1,43019644357507;1,46929965140027;1,40373100979106;1,40278941604204;3,0303035480226;1,84148393058919;1,1500571266009;1,11711612553825;1,07365116890659;1,10132943419924;1,05390494982711;1,04192148917926;0,334297552157678;0,373789579301578;0,369098570757121;0,385327840616039;0,368536941729054;0,36297273042156;0,360794830317657;0,348805139340288
2,69013090909623;2,36299463087835;2,02212787150312;2,01002273351048;2,07369971669622;2,10128956907168;2,15528619038963;2,18927226276156;2,15477031638418;1,97447946085553;1,61422861610651;1,58914946324346;1,62958694313229;1,6784839823608;1,69575543325944;1,71351801704657;0,411577828571863;0,36136929623626;0,423666275136166;0,472848793502075;0,470940698403445;0,425994123777032;0,473888237786498;0,472884298814037
2,08951071357686;2,2717061110363;0,979445773787019;1,02695375635042;1,032896462009;0,982582777528126;1,06802647686737;1,07520498558621;1,69933964971751;1,95920599031477;0,831853367592728;0,829817022572561;0,830564539233504;0,812979011556186;0,83726495244742;0,837215119630677;0,607772645621015;0,567979035954397;0,684760474178607;0,617080680566884;0,610478318061447;0,674327726348647;0,603436627787983;0,598759962133286
2,63404195045735;2,71740566302389;1,14704255351635;1,10410300878739;1,1066303800266;1,12783612985549;1,11988843985212;1,13257924140463;2,2028364519774;2,35342808878128;0,882629885045696;0,840287129213023;0,826370374287242;0,842973391147016;0,816879827329902;0,828339144651759;0,497117902321753;0,497130767847146;0,599484260773339;0,570342702720691;0,554210280832786;0,595411407080618;0,56215565122498;0,539855431345279
