"CRITERIOS.EnsREQM";"CRITERIOS.MediaEnsREQM";"CRITERIOS.mediaREQMSEMOS";"CRITERIOS.mediaREQMSTEMOS";"CRITERIOS.mediaREQMDGOP";"CRITERIOS.medianaREQMSEMOS";"CRITERIOS.medianaREQMSTEMOS";"CRITERIOS.medianaREQMDGOP";"CRITERIOS.EnsEAM";"CRITERIOS.MediaEnsEAM";"CRITERIOS.mediaEAMSEMOS";"CRITERIOS.mediaEAMSTEMOS";"CRITERIOS.mediaEAMDGOP";"CRITERIOS.medianaEAMSEMOS";"CRITERIOS.medianaEAMSTEMOS";"CRITERIOS.medianaEAMDGOP";"CRITERIOS.EnsWillind";"CRITERIOS.MediaEnsWillind";"CRITERIOS.mediaWillindSEMOS";"CRITERIOS.mediaWillindSTEMOS";"CRITERIOS.mediaWillindDGOP";"CRITERIOS.medianaWillindSEMOS";"CRITERIOS.medianaWillindSTEMOS";"CRITERIOS.medianaWillindDGOP"
2,05265219327605;1,4016685877163;0,869514883631887;0,840918195888372;0,831192088918249;0,950590837085643;0,740109021594682;0,671127772362728;1,76798456497175;1,16243974463277;0,696249247613006;0,675001665470254;0,662465349691726;0,748803590568324;0,482057687186951;0,384455128027863;0,40457476293939;0,450203628727806;0,621160776246607;0,623700794312567;0,628238432767023;0,603497345598623;0,696333296643583;0,73602999184001
1,94282926248218;1,24592372889611;0,755735900468256;0,748622689924974;0,749625723297295;0,833856932818496;0,621210038643125;0,566975107110813;1,62265259887006;0,985086593220339;0,618370861595439;0,584676111143146;0,587455152406531;0,67898223037208;0,397323730328309;0,319140118702982;0,416538031995553;0,530534116527018;0,676007864687495;0,672924969346636;0,67024798484044;0,651547417371624;0,755722395656518;0,77981507099566
1,72690378372004;1,13148257167232;0,913626845901358;0,873081567753534;0,862076844524384;0,994186568425761;0,743833590855234;0,674591862857432;1,41663851977401;0,921165762711863;0,691376676937975;0,658746152164799;0,653572622319967;0,782198293075574;0,438387389624268;0,348755501821383;0,436026117224088;0,500623480392553;0,56230765497055;0,555885168379241;0,56238370875968;0,555082228624635;0,65479836323318;0,692566962941985
1,80053151798683;1,22410482043082;0,971701206058255;1,02522435841637;1,00841142039452;0,988745484952529;0,838214391226836;0,762904300348579;1,5529117740113;1,01434727231638;0,747610511130524;0,807333652307955;0,790501670496238;0,744270234210275;0,538238708034771;0,429244033737914;0,417778204030152;0,446069277671787;0,476969929610974;0,477691533104679;0,483957884706933;0,49998742173871;0,550621118701867;0,596005951591905
1,58473888497786;1,01671134840187;1,04821001786227;1,03005584069055;1,0341147768591;1,10987614604978;0,870854238942467;0,812775368435343;1,36492416949153;0,836522615819209;0,807744285976865;0,817440056914904;0,823040201071825;0,845038687069738;0,572675679722919;0,487293822520534;0,418459245814698;0,473736924235435;0,461505397935656;0,43650062284175;0,425148961673739;0,483036807019753;0,537292160243453;0,562683693534538
1,7714007430494;1,37430068737897;1,43356052274216;1,36689234502932;1,3666836299062;1,51796947351997;1,25281792968901;1,20362141385833;1,47564784180791;1,0778617039548;1,04115823759357;1,03934596480129;1,04322832753764;1,09022314576171;0,805958406338361;0,725269682928322;0,498097727071706;0,480397765781746;0,511627179456325;0,494166054987877;0,488823605813321;0,522534230659463;0,588088281623806;0,611493291738323
2,20707453426956;1,82710865612868;1,97021732541844;1,8285641798441;1,83780289047028;2,09702865165861;1,77795178464006;1,73186807707485;1,68944706214689;1,37590464858757;1,41542200282944;1,34669060059387;1,35241310189034;1,50912776897263;1,16845646675009;1,08915134729008;0,344031531983292;0,384931208422657;0,505352192062901;0,49556773513143;0,48567174526911;0,507899977434704;0,581788515677126;0,60730479595951
1,87252515897262;1,59063943947409;1,56079091235632;1,46841771373066;1,47204437405941;1,654848839109;1,38676898566519;1,33164776530978;1,44935527683616;1,19383016045198;1,18929107960408;1,11468346161915;1,11953483483482;1,28395248000743;0,935201281391949;0,845609973489299;0,529880403174152;0,468224898747183;0,668641770187336;0,669764846237018;0,664921164869048;0,648736672370071;0,742586570310638;0,769044397539247
1,82999454791453;1,58465025254785;1,43399611387863;1,42076848806277;1,42549081481191;1,50307600079485;1,31698652278097;1,27317762923573;1,50392595480226;1,23187748361582;1,15112849963929;1,16182801364664;1,16750007603648;1,15237076784426;0,939776094658582;0,859386298739535;0,609193156262235;0,533982749397192;0,668188456175687;0,654329544391204;0,646723841860518;0,656922466076385;0,729543045641667;0,746649785488344
2,16140579848527;1,83662127570979;1,63096416877305;1,6368640924866;1,63607991151567;1,72406014063495;1,56804487205508;1,51180896783836;1,70593424858757;1,44204231977401;1,22495202772356;1,22118924341037;1,22120231430787;1,29115470834545;1,05348786870903;0,965134918468995;0,514485585810697;0,433475637413624;0,566781924363012;0,538193420758213;0,530780958246761;0,554689734265488;0,613498826643098;0,636309451434009
