"ID","longitude","latitude","inout"
"X1",-46.35,-22.9,1
"X2",-46.35,-22.85,1
"X3",-46.3,-22.85,1
"X4",-46.25,-22.85,1
"X5",-46.2,-22.85,1
"X6",-46.15,-22.85,1
"X7",-46.1,-22.85,1
"X8",-46.05,-22.85,1
"X9",-46,-22.85,1
"X10",-46.35,-22.8,1
"X11",-46.3,-22.8,1
"X12",-46.25,-22.8,1
"X13",-46.2,-22.8,1
"X14",-46.15,-22.8,1
"X15",-46.1,-22.8,1
"X16",-46.05,-22.8,1
"X17",-46,-22.8,1
"X18",-45.95,-22.8,1
"X19",-45.9,-22.8,1
"X20",-45.85,-22.8,1
"X21",-45.8,-22.8,1
"X22",-46.35,-22.75,1
"X23",-46.3,-22.75,1
"X24",-46.25,-22.75,1
"X25",-46.2,-22.75,1
"X26",-46.15,-22.75,1
"X27",-46.1,-22.75,1
"X28",-46.05,-22.75,1
"X29",-46,-22.75,1
"X30",-45.95,-22.75,1
"X31",-45.9,-22.75,1
"X32",-45.85,-22.75,1
"X33",-45.8,-22.75,1
"X34",-45.75,-22.75,1
"X35",-46.45,-22.7,1
"X36",-46.4,-22.7,1
"X37",-46.35,-22.7,1
"X38",-46.3,-22.7,1
"X39",-46.25,-22.7,1
"X40",-46.2,-22.7,1
"X41",-46.15,-22.7,1
"X42",-46.1,-22.7,1
"X43",-46.05,-22.7,1
"X44",-46,-22.7,1
"X45",-45.95,-22.7,1
"X46",-45.9,-22.7,1
"X47",-45.85,-22.7,1
"X48",-46.35,-22.65,1
"X49",-46.3,-22.65,1
"X50",-46.25,-22.65,1
"X51",-46.2,-22.65,1
"X52",-46.15,-22.65,1
"X53",-46.1,-22.65,1
"X54",-46.05,-22.65,1
"X55",-46,-22.65,1
"X56",-45.95,-22.65,1
"X57",-45.9,-22.65,1
"X58",-45.85,-22.65,1
"X59",-45.8,-22.65,1
"X60",-45.75,-22.65,1
"X61",-45.7,-22.65,1
"X62",-45.55,-22.65,1
"X63",-45.4,-22.65,1
"X64",-46.4,-22.6,1
"X65",-46.35,-22.6,1
"X66",-46.3,-22.6,1
"X67",-46.25,-22.6,1
"X68",-46.2,-22.6,1
"X69",-46.15,-22.6,1
"X70",-46.1,-22.6,1
"X71",-46.05,-22.6,1
"X72",-46,-22.6,1
"X73",-45.95,-22.6,1
"X74",-45.9,-22.6,1
"X75",-45.85,-22.6,1
"X76",-45.8,-22.6,1
"X77",-45.75,-22.6,1
"X78",-45.65,-22.6,1
"X79",-45.6,-22.6,1
"X80",-45.55,-22.6,1
"X81",-45.5,-22.6,1
"X82",-45.45,-22.6,1
"X83",-45.4,-22.6,1
"X84",-45.35,-22.6,1
"X85",-45.3,-22.6,1
"X86",-46.4,-22.55,1
"X87",-46.35,-22.55,1
"X88",-46.3,-22.55,1
"X89",-46.25,-22.55,1
"X90",-46.2,-22.55,1
"X91",-46.15,-22.55,1
"X92",-46.1,-22.55,1
"X93",-46.05,-22.55,1
"X94",-46,-22.55,1
"X95",-45.95,-22.55,1
"X96",-45.9,-22.55,1
"X97",-45.85,-22.55,1
"X98",-45.8,-22.55,1
"X99",-45.75,-22.55,1
"X100",-45.7,-22.55,1
"X101",-45.65,-22.55,1
"X102",-45.6,-22.55,1
"X103",-45.55,-22.55,1
"X104",-45.5,-22.55,1
"X105",-45.45,-22.55,1
"X106",-45.4,-22.55,1
"X107",-45.35,-22.55,1
"X108",-45.3,-22.55,1
"X109",-45.25,-22.55,1
"X110",-45.2,-22.55,1
"X111",-46.5,-22.5,1
"X112",-46.45,-22.5,1
"X113",-46.4,-22.5,1
"X114",-46.35,-22.5,1
"X115",-46.3,-22.5,1
"X116",-46.25,-22.5,1
"X117",-46.2,-22.5,1
"X118",-46.15,-22.5,1
"X119",-46.1,-22.5,1
"X120",-46.05,-22.5,1
"X121",-46,-22.5,1
"X122",-45.95,-22.5,1
"X123",-45.9,-22.5,1
"X124",-45.85,-22.5,1
"X125",-45.8,-22.5,1
"X126",-45.75,-22.5,1
"X127",-45.7,-22.5,1
"X128",-45.65,-22.5,1
"X129",-45.6,-22.5,1
"X130",-45.55,-22.5,1
"X131",-45.5,-22.5,1
"X132",-45.45,-22.5,1
"X133",-45.4,-22.5,1
"X134",-45.35,-22.5,1
"X135",-45.3,-22.5,1
"X136",-45.25,-22.5,1
"X137",-45.2,-22.5,1
"X138",-45.15,-22.5,1
"X139",-46.55,-22.45,1
"X140",-46.5,-22.45,1
"X141",-46.45,-22.45,1
"X142",-46.4,-22.45,1
"X143",-46.35,-22.45,1
"X144",-46.3,-22.45,1
"X145",-46.25,-22.45,1
"X146",-46.2,-22.45,1
"X147",-46.15,-22.45,1
"X148",-46.1,-22.45,1
"X149",-46.05,-22.45,1
"X150",-46,-22.45,1
"X151",-45.95,-22.45,1
"X152",-45.9,-22.45,1
"X153",-45.85,-22.45,1
"X154",-45.8,-22.45,1
"X155",-45.75,-22.45,1
"X156",-45.7,-22.45,1
"X157",-45.65,-22.45,1
"X158",-45.6,-22.45,1
"X159",-45.55,-22.45,1
"X160",-45.5,-22.45,1
"X161",-45.45,-22.45,1
"X162",-45.4,-22.45,1
"X163",-45.35,-22.45,1
"X164",-45.3,-22.45,1
"X165",-45.25,-22.45,1
"X166",-45.2,-22.45,1
"X167",-45.15,-22.45,1
"X168",-45.1,-22.45,1
"X169",-45.05,-22.45,1
"X170",-45,-22.45,1
"X171",-44.95,-22.45,1
"X172",-44.9,-22.45,1
"X173",-46.65,-22.4,1
"X174",-46.6,-22.4,1
"X175",-46.55,-22.4,1
"X176",-46.5,-22.4,1
"X177",-46.45,-22.4,1
"X178",-46.4,-22.4,1
"X179",-46.35,-22.4,1
"X180",-46.3,-22.4,1
"X181",-46.25,-22.4,1
"X182",-46.2,-22.4,1
"X183",-46.15,-22.4,1
"X184",-46.1,-22.4,1
"X185",-46.05,-22.4,1
"X186",-46,-22.4,1
"X187",-45.95,-22.4,1
"X188",-45.9,-22.4,1
"X189",-45.85,-22.4,1
"X190",-45.8,-22.4,1
"X191",-45.75,-22.4,1
"X192",-45.7,-22.4,1
"X193",-45.65,-22.4,1
"X194",-45.6,-22.4,1
"X195",-45.55,-22.4,1
"X196",-45.5,-22.4,1
"X197",-45.45,-22.4,1
"X198",-45.4,-22.4,1
"X199",-45.35,-22.4,1
"X200",-45.3,-22.4,1
"X201",-45.25,-22.4,1
"X202",-45.2,-22.4,1
"X203",-45.15,-22.4,1
"X204",-45.1,-22.4,1
"X205",-45.05,-22.4,1
"X206",-45,-22.4,1
"X207",-44.95,-22.4,1
"X208",-44.9,-22.4,1
"X209",-44.85,-22.4,1
"X210",-46.65,-22.35,1
"X211",-46.6,-22.35,1
"X212",-46.55,-22.35,1
"X213",-46.5,-22.35,1
"X214",-46.45,-22.35,1
"X215",-46.4,-22.35,1
"X216",-46.35,-22.35,1
"X217",-46.3,-22.35,1
"X218",-46.25,-22.35,1
"X219",-46.2,-22.35,1
"X220",-46.15,-22.35,1
"X221",-46.1,-22.35,1
"X222",-46.05,-22.35,1
"X223",-46,-22.35,1
"X224",-45.95,-22.35,1
"X225",-45.9,-22.35,1
"X226",-45.85,-22.35,1
"X227",-45.8,-22.35,1
"X228",-45.75,-22.35,1
"X229",-45.7,-22.35,1
"X230",-45.65,-22.35,1
"X231",-45.6,-22.35,1
"X232",-45.55,-22.35,1
"X233",-45.5,-22.35,1
"X234",-45.45,-22.35,1
"X235",-45.4,-22.35,1
"X236",-45.35,-22.35,1
"X237",-45.3,-22.35,1
"X238",-45.25,-22.35,1
"X239",-45.2,-22.35,1
"X240",-45.15,-22.35,1
"X241",-45.1,-22.35,1
"X242",-45.05,-22.35,1
"X243",-45,-22.35,1
"X244",-44.95,-22.35,1
"X245",-44.9,-22.35,1
"X246",-44.85,-22.35,1
"X247",-44.8,-22.35,1
"X248",-44.75,-22.35,1
"X249",-44.7,-22.35,1
"X250",-44.65,-22.35,1
"X251",-46.7,-22.3,1
"X252",-46.65,-22.3,1
"X253",-46.6,-22.3,1
"X254",-46.55,-22.3,1
"X255",-46.5,-22.3,1
"X256",-46.45,-22.3,1
"X257",-46.4,-22.3,1
"X258",-46.35,-22.3,1
"X259",-46.3,-22.3,1
"X260",-46.25,-22.3,1
"X261",-46.2,-22.3,1
"X262",-46.15,-22.3,1
"X263",-46.1,-22.3,1
"X264",-46.05,-22.3,1
"X265",-46,-22.3,1
"X266",-45.95,-22.3,1
"X267",-45.9,-22.3,1
"X268",-45.85,-22.3,1
"X269",-45.8,-22.3,1
"X270",-45.75,-22.3,1
"X271",-45.7,-22.3,1
"X272",-45.65,-22.3,1
"X273",-45.6,-22.3,1
"X274",-45.55,-22.3,1
"X275",-45.5,-22.3,1
"X276",-45.45,-22.3,1
"X277",-45.4,-22.3,1
"X278",-45.35,-22.3,1
"X279",-45.3,-22.3,1
"X280",-45.25,-22.3,1
"X281",-45.2,-22.3,1
"X282",-45.15,-22.3,1
"X283",-45.1,-22.3,1
"X284",-45.05,-22.3,1
"X285",-45,-22.3,1
"X286",-44.95,-22.3,1
"X287",-44.9,-22.3,1
"X288",-44.85,-22.3,1
"X289",-44.8,-22.3,1
"X290",-44.75,-22.3,1
"X291",-44.7,-22.3,1
"X292",-44.65,-22.3,1
"X293",-44.6,-22.3,1
"X294",-44.55,-22.3,1
"X295",-44.5,-22.3,1
"X296",-46.65,-22.25,1
"X297",-46.6,-22.25,1
"X298",-46.55,-22.25,1
"X299",-46.5,-22.25,1
"X300",-46.45,-22.25,1
"X301",-46.4,-22.25,1
"X302",-46.35,-22.25,1
"X303",-46.3,-22.25,1
"X304",-46.25,-22.25,1
"X305",-46.2,-22.25,1
"X306",-46.15,-22.25,1
"X307",-46.1,-22.25,1
"X308",-46.05,-22.25,1
"X309",-46,-22.25,1
"X310",-45.95,-22.25,1
"X311",-45.9,-22.25,1
"X312",-45.85,-22.25,1
"X313",-45.8,-22.25,1
"X314",-45.75,-22.25,1
"X315",-45.7,-22.25,1
"X316",-45.65,-22.25,1
"X317",-45.6,-22.25,1
"X318",-45.55,-22.25,1
"X319",-45.5,-22.25,1
"X320",-45.45,-22.25,1
"X321",-45.4,-22.25,1
"X322",-45.35,-22.25,1
"X323",-45.3,-22.25,1
"X324",-45.25,-22.25,1
"X325",-45.2,-22.25,1
"X326",-45.15,-22.25,1
"X327",-45.1,-22.25,1
"X328",-45.05,-22.25,1
"X329",-45,-22.25,1
"X330",-44.95,-22.25,1
"X331",-44.9,-22.25,1
"X332",-44.85,-22.25,1
"X333",-44.8,-22.25,1
"X334",-44.75,-22.25,1
"X335",-44.7,-22.25,1
"X336",-44.65,-22.25,1
"X337",-44.6,-22.25,1
"X338",-44.55,-22.25,1
"X339",-44.5,-22.25,1
"X340",-44.45,-22.25,1
"X341",-44.4,-22.25,1
"X342",-44.35,-22.25,1
"X343",-44.3,-22.25,1
"X344",-44.25,-22.25,1
"X345",-44.2,-22.25,1
"X346",-46.65,-22.2,1
"X347",-46.6,-22.2,1
"X348",-46.55,-22.2,1
"X349",-46.5,-22.2,1
"X350",-46.45,-22.2,1
"X351",-46.4,-22.2,1
"X352",-46.35,-22.2,1
"X353",-46.3,-22.2,1
"X354",-46.25,-22.2,1
"X355",-46.2,-22.2,1
"X356",-46.15,-22.2,1
"X357",-46.1,-22.2,1
"X358",-46.05,-22.2,1
"X359",-46,-22.2,1
"X360",-45.95,-22.2,1
"X361",-45.9,-22.2,1
"X362",-45.85,-22.2,1
"X363",-45.8,-22.2,1
"X364",-45.75,-22.2,1
"X365",-45.7,-22.2,1
"X366",-45.65,-22.2,1
"X367",-45.6,-22.2,1
"X368",-45.55,-22.2,1
"X369",-45.5,-22.2,1
"X370",-45.45,-22.2,1
"X371",-45.4,-22.2,1
"X372",-45.35,-22.2,1
"X373",-45.3,-22.2,1
"X374",-45.25,-22.2,1
"X375",-45.2,-22.2,1
"X376",-45.15,-22.2,1
"X377",-45.1,-22.2,1
"X378",-45.05,-22.2,1
"X379",-45,-22.2,1
"X380",-44.95,-22.2,1
"X381",-44.9,-22.2,1
"X382",-44.85,-22.2,1
"X383",-44.8,-22.2,1
"X384",-44.75,-22.2,1
"X385",-44.7,-22.2,1
"X386",-44.65,-22.2,1
"X387",-44.6,-22.2,1
"X388",-44.55,-22.2,1
"X389",-44.5,-22.2,1
"X390",-44.45,-22.2,1
"X391",-44.4,-22.2,1
"X392",-44.35,-22.2,1
"X393",-44.3,-22.2,1
"X394",-44.25,-22.2,1
"X395",-44.2,-22.2,1
"X396",-44.15,-22.2,1
"X397",-46.6,-22.15,1
"X398",-46.55,-22.15,1
"X399",-46.5,-22.15,1
"X400",-46.45,-22.15,1
"X401",-46.4,-22.15,1
"X402",-46.35,-22.15,1
"X403",-46.3,-22.15,1
"X404",-46.25,-22.15,1
"X405",-46.2,-22.15,1
"X406",-46.15,-22.15,1
"X407",-46.1,-22.15,1
"X408",-46.05,-22.15,1
"X409",-46,-22.15,1
"X410",-45.95,-22.15,1
"X411",-45.9,-22.15,1
"X412",-45.85,-22.15,1
"X413",-45.8,-22.15,1
"X414",-45.75,-22.15,1
"X415",-45.7,-22.15,1
"X416",-45.65,-22.15,1
"X417",-45.6,-22.15,1
"X418",-45.55,-22.15,1
"X419",-45.5,-22.15,1
"X420",-45.45,-22.15,1
"X421",-45.4,-22.15,1
"X422",-45.35,-22.15,1
"X423",-45.3,-22.15,1
"X424",-45.25,-22.15,1
"X425",-45.2,-22.15,1
"X426",-45.15,-22.15,1
"X427",-45.1,-22.15,1
"X428",-45.05,-22.15,1
"X429",-45,-22.15,1
"X430",-44.95,-22.15,1
"X431",-44.9,-22.15,1
"X432",-44.85,-22.15,1
"X433",-44.8,-22.15,1
"X434",-44.75,-22.15,1
"X435",-44.7,-22.15,1
"X436",-44.65,-22.15,1
"X437",-44.6,-22.15,1
"X438",-44.55,-22.15,1
"X439",-44.5,-22.15,1
"X440",-44.45,-22.15,1
"X441",-44.4,-22.15,1
"X442",-44.35,-22.15,1
"X443",-44.3,-22.15,1
"X444",-44.25,-22.15,1
"X445",-44.2,-22.15,1
"X446",-44.15,-22.15,1
"X447",-44.1,-22.15,1
"X448",-44.05,-22.15,1
"X449",-44,-22.15,1
"X450",-46.6,-22.1,1
"X451",-46.55,-22.1,1
"X452",-46.5,-22.1,1
"X453",-46.45,-22.1,1
"X454",-46.4,-22.1,1
"X455",-46.35,-22.1,1
"X456",-46.3,-22.1,1
"X457",-46.25,-22.1,1
"X458",-46.2,-22.1,1
"X459",-46.15,-22.1,1
"X460",-46.1,-22.1,1
"X461",-46.05,-22.1,1
"X462",-46,-22.1,1
"X463",-45.95,-22.1,1
"X464",-45.9,-22.1,1
"X465",-45.85,-22.1,1
"X466",-45.8,-22.1,1
"X467",-45.75,-22.1,1
"X468",-45.7,-22.1,1
"X469",-45.65,-22.1,1
"X470",-45.6,-22.1,1
"X471",-45.55,-22.1,1
"X472",-45.5,-22.1,1
"X473",-45.45,-22.1,1
"X474",-45.4,-22.1,1
"X475",-45.35,-22.1,1
"X476",-45.3,-22.1,1
"X477",-45.25,-22.1,1
"X478",-45.2,-22.1,1
"X479",-45.15,-22.1,1
"X480",-45.1,-22.1,1
"X481",-45.05,-22.1,1
"X482",-45,-22.1,1
"X483",-44.95,-22.1,1
"X484",-44.9,-22.1,1
"X485",-44.85,-22.1,1
"X486",-44.8,-22.1,1
"X487",-44.75,-22.1,1
"X488",-44.7,-22.1,1
"X489",-44.65,-22.1,1
"X490",-44.6,-22.1,1
"X491",-44.55,-22.1,1
"X492",-44.5,-22.1,1
"X493",-44.45,-22.1,1
"X494",-44.4,-22.1,1
"X495",-44.35,-22.1,1
"X496",-44.3,-22.1,1
"X497",-44.25,-22.1,1
"X498",-44.2,-22.1,1
"X499",-44.15,-22.1,1
"X500",-44.1,-22.1,1
"X501",-44.05,-22.1,1
"X502",-44,-22.1,1
"X503",-43.95,-22.1,1
"X504",-43.9,-22.1,1
"X505",-46.65,-22.05,1
"X506",-46.6,-22.05,1
"X507",-46.55,-22.05,1
"X508",-46.5,-22.05,1
"X509",-46.45,-22.05,1
"X510",-46.4,-22.05,1
"X511",-46.35,-22.05,1
"X512",-46.3,-22.05,1
"X513",-46.25,-22.05,1
"X514",-46.2,-22.05,1
"X515",-46.15,-22.05,1
"X516",-46.1,-22.05,1
"X517",-46.05,-22.05,1
"X518",-46,-22.05,1
"X519",-45.95,-22.05,1
"X520",-45.9,-22.05,1
"X521",-45.85,-22.05,1
"X522",-45.8,-22.05,1
"X523",-45.75,-22.05,1
"X524",-45.7,-22.05,1
"X525",-45.65,-22.05,1
"X526",-45.6,-22.05,1
"X527",-45.55,-22.05,1
"X528",-45.5,-22.05,1
"X529",-45.45,-22.05,1
"X530",-45.4,-22.05,1
"X531",-45.35,-22.05,1
"X532",-45.3,-22.05,1
"X533",-45.25,-22.05,1
"X534",-45.2,-22.05,1
"X535",-45.15,-22.05,1
"X536",-45.1,-22.05,1
"X537",-45.05,-22.05,1
"X538",-45,-22.05,1
"X539",-44.95,-22.05,1
"X540",-44.9,-22.05,1
"X541",-44.85,-22.05,1
"X542",-44.8,-22.05,1
"X543",-44.75,-22.05,1
"X544",-44.7,-22.05,1
"X545",-44.65,-22.05,1
"X546",-44.6,-22.05,1
"X547",-44.55,-22.05,1
"X548",-44.5,-22.05,1
"X549",-44.45,-22.05,1
"X550",-44.4,-22.05,1
"X551",-44.35,-22.05,1
"X552",-44.3,-22.05,1
"X553",-44.25,-22.05,1
"X554",-44.2,-22.05,1
"X555",-44.15,-22.05,1
"X556",-44.1,-22.05,1
"X557",-44.05,-22.05,1
"X558",-44,-22.05,1
"X559",-43.95,-22.05,1
"X560",-43.9,-22.05,1
"X561",-43.85,-22.05,1
"X562",-43.8,-22.05,1
"X563",-43.75,-22.05,1
"X564",-43.7,-22.05,1
"X565",-43.65,-22.05,1
"X566",-43.6,-22.05,1
"X567",-43.55,-22.05,1
"X568",-43.5,-22.05,1
"X569",-43.45,-22.05,1
"X570",-43.1,-22.05,1
"X571",-43.05,-22.05,1
"X572",-46.6,-22,1
"X573",-46.55,-22,1
"X574",-46.5,-22,1
"X575",-46.45,-22,1
"X576",-46.4,-22,1
"X577",-46.35,-22,1
"X578",-46.3,-22,1
"X579",-46.25,-22,1
"X580",-46.2,-22,1
"X581",-46.15,-22,1
"X582",-46.1,-22,1
"X583",-46.05,-22,1
"X584",-46,-22,1
"X585",-45.95,-22,1
"X586",-45.9,-22,1
"X587",-45.85,-22,1
"X588",-45.8,-22,1
"X589",-45.75,-22,1
"X590",-45.7,-22,1
"X591",-45.65,-22,1
"X592",-45.6,-22,1
"X593",-45.55,-22,1
"X594",-45.5,-22,1
"X595",-45.45,-22,1
"X596",-45.4,-22,1
"X597",-45.35,-22,1
"X598",-45.3,-22,1
"X599",-45.25,-22,1
"X600",-45.2,-22,1
"X601",-45.15,-22,1
"X602",-45.1,-22,1
"X603",-45.05,-22,1
"X604",-45,-22,1
"X605",-44.95,-22,1
"X606",-44.9,-22,1
"X607",-44.85,-22,1
"X608",-44.8,-22,1
"X609",-44.75,-22,1
"X610",-44.7,-22,1
"X611",-44.65,-22,1
"X612",-44.6,-22,1
"X613",-44.55,-22,1
"X614",-44.5,-22,1
"X615",-44.45,-22,1
"X616",-44.4,-22,1
"X617",-44.35,-22,1
"X618",-44.3,-22,1
"X619",-44.25,-22,1
"X620",-44.2,-22,1
"X621",-44.15,-22,1
"X622",-44.1,-22,1
"X623",-44.05,-22,1
"X624",-44,-22,1
"X625",-43.95,-22,1
"X626",-43.9,-22,1
"X627",-43.85,-22,1
"X628",-43.8,-22,1
"X629",-43.75,-22,1
"X630",-43.7,-22,1
"X631",-43.65,-22,1
"X632",-43.6,-22,1
"X633",-43.55,-22,1
"X634",-43.5,-22,1
"X635",-43.45,-22,1
"X636",-43.4,-22,1
"X637",-43.35,-22,1
"X638",-43.3,-22,1
"X639",-43.25,-22,1
"X640",-43.2,-22,1
"X641",-43.15,-22,1
"X642",-43.1,-22,1
"X643",-43.05,-22,1
"X644",-43,-22,1
"X645",-42.95,-22,1
"X646",-46.65,-21.95,1
"X647",-46.6,-21.95,1
"X648",-46.55,-21.95,1
"X649",-46.5,-21.95,1
"X650",-46.45,-21.95,1
"X651",-46.4,-21.95,1
"X652",-46.35,-21.95,1
"X653",-46.3,-21.95,1
"X654",-46.25,-21.95,1
"X655",-46.2,-21.95,1
"X656",-46.15,-21.95,1
"X657",-46.1,-21.95,1
"X658",-46.05,-21.95,1
"X659",-46,-21.95,1
"X660",-45.95,-21.95,1
"X661",-45.9,-21.95,1
"X662",-45.85,-21.95,1
"X663",-45.8,-21.95,1
"X664",-45.75,-21.95,1
"X665",-45.7,-21.95,1
"X666",-45.65,-21.95,1
"X667",-45.6,-21.95,1
"X668",-45.55,-21.95,1
"X669",-45.5,-21.95,1
"X670",-45.45,-21.95,1
"X671",-45.4,-21.95,1
"X672",-45.35,-21.95,1
"X673",-45.3,-21.95,1
"X674",-45.25,-21.95,1
"X675",-45.2,-21.95,1
"X676",-45.15,-21.95,1
"X677",-45.1,-21.95,1
"X678",-45.05,-21.95,1
"X679",-45,-21.95,1
"X680",-44.95,-21.95,1
"X681",-44.9,-21.95,1
"X682",-44.85,-21.95,1
"X683",-44.8,-21.95,1
"X684",-44.75,-21.95,1
"X685",-44.7,-21.95,1
"X686",-44.65,-21.95,1
"X687",-44.6,-21.95,1
"X688",-44.55,-21.95,1
"X689",-44.5,-21.95,1
"X690",-44.45,-21.95,1
"X691",-44.4,-21.95,1
"X692",-44.35,-21.95,1
"X693",-44.3,-21.95,1
"X694",-44.25,-21.95,1
"X695",-44.2,-21.95,1
"X696",-44.15,-21.95,1
"X697",-44.1,-21.95,1
"X698",-44.05,-21.95,1
"X699",-44,-21.95,1
"X700",-43.95,-21.95,1
"X701",-43.9,-21.95,1
"X702",-43.85,-21.95,1
"X703",-43.8,-21.95,1
"X704",-43.75,-21.95,1
"X705",-43.7,-21.95,1
"X706",-43.65,-21.95,1
"X707",-43.6,-21.95,1
"X708",-43.55,-21.95,1
"X709",-43.5,-21.95,1
"X710",-43.45,-21.95,1
"X711",-43.4,-21.95,1
"X712",-43.35,-21.95,1
"X713",-43.3,-21.95,1
"X714",-43.25,-21.95,1
"X715",-43.2,-21.95,1
"X716",-43.15,-21.95,1
"X717",-43.1,-21.95,1
"X718",-43.05,-21.95,1
"X719",-43,-21.95,1
"X720",-42.95,-21.95,1
"X721",-42.9,-21.95,1
"X722",-46.65,-21.9,1
"X723",-46.6,-21.9,1
"X724",-46.55,-21.9,1
"X725",-46.5,-21.9,1
"X726",-46.45,-21.9,1
"X727",-46.4,-21.9,1
"X728",-46.35,-21.9,1
"X729",-46.3,-21.9,1
"X730",-46.25,-21.9,1
"X731",-46.2,-21.9,1
"X732",-46.15,-21.9,1
"X733",-46.1,-21.9,1
"X734",-46.05,-21.9,1
"X735",-46,-21.9,1
"X736",-45.95,-21.9,1
"X737",-45.9,-21.9,1
"X738",-45.85,-21.9,1
"X739",-45.8,-21.9,1
"X740",-45.75,-21.9,1
"X741",-45.7,-21.9,1
"X742",-45.65,-21.9,1
"X743",-45.6,-21.9,1
"X744",-45.55,-21.9,1
"X745",-45.5,-21.9,1
"X746",-45.45,-21.9,1
"X747",-45.4,-21.9,1
"X748",-45.35,-21.9,1
"X749",-45.3,-21.9,1
"X750",-45.25,-21.9,1
"X751",-45.2,-21.9,1
"X752",-45.15,-21.9,1
"X753",-45.1,-21.9,1
"X754",-45.05,-21.9,1
"X755",-45,-21.9,1
"X756",-44.95,-21.9,1
"X757",-44.9,-21.9,1
"X758",-44.85,-21.9,1
"X759",-44.8,-21.9,1
"X760",-44.75,-21.9,1
"X761",-44.7,-21.9,1
"X762",-44.65,-21.9,1
"X763",-44.6,-21.9,1
"X764",-44.55,-21.9,1
"X765",-44.5,-21.9,1
"X766",-44.45,-21.9,1
"X767",-44.4,-21.9,1
"X768",-44.35,-21.9,1
"X769",-44.3,-21.9,1
"X770",-44.25,-21.9,1
"X771",-44.2,-21.9,1
"X772",-44.15,-21.9,1
"X773",-44.1,-21.9,1
"X774",-44.05,-21.9,1
"X775",-44,-21.9,1
"X776",-43.95,-21.9,1
"X777",-43.9,-21.9,1
"X778",-43.85,-21.9,1
"X779",-43.8,-21.9,1
"X780",-43.75,-21.9,1
"X781",-43.7,-21.9,1
"X782",-43.65,-21.9,1
"X783",-43.6,-21.9,1
"X784",-43.55,-21.9,1
"X785",-43.5,-21.9,1
"X786",-43.45,-21.9,1
"X787",-43.4,-21.9,1
"X788",-43.35,-21.9,1
"X789",-43.3,-21.9,1
"X790",-43.25,-21.9,1
"X791",-43.2,-21.9,1
"X792",-43.15,-21.9,1
"X793",-43.1,-21.9,1
"X794",-43.05,-21.9,1
"X795",-43,-21.9,1
"X796",-42.95,-21.9,1
"X797",-42.9,-21.9,1
"X798",-42.85,-21.9,1
"X799",-42.8,-21.9,1
"X800",-42.75,-21.9,1
"X801",-46.65,-21.85,1
"X802",-46.6,-21.85,1
"X803",-46.55,-21.85,1
"X804",-46.5,-21.85,1
"X805",-46.45,-21.85,1
"X806",-46.4,-21.85,1
"X807",-46.35,-21.85,1
"X808",-46.3,-21.85,1
"X809",-46.25,-21.85,1
"X810",-46.2,-21.85,1
"X811",-46.15,-21.85,1
"X812",-46.1,-21.85,1
"X813",-46.05,-21.85,1
"X814",-46,-21.85,1
"X815",-45.95,-21.85,1
"X816",-45.9,-21.85,1
"X817",-45.85,-21.85,1
"X818",-45.8,-21.85,1
"X819",-45.75,-21.85,1
"X820",-45.7,-21.85,1
"X821",-45.65,-21.85,1
"X822",-45.6,-21.85,1
"X823",-45.55,-21.85,1
"X824",-45.5,-21.85,1
"X825",-45.45,-21.85,1
"X826",-45.4,-21.85,1
"X827",-45.35,-21.85,1
"X828",-45.3,-21.85,1
"X829",-45.25,-21.85,1
"X830",-45.2,-21.85,1
"X831",-45.15,-21.85,1
"X832",-45.1,-21.85,1
"X833",-45.05,-21.85,1
"X834",-45,-21.85,1
"X835",-44.95,-21.85,1
"X836",-44.9,-21.85,1
"X837",-44.85,-21.85,1
"X838",-44.8,-21.85,1
"X839",-44.75,-21.85,1
"X840",-44.7,-21.85,1
"X841",-44.65,-21.85,1
"X842",-44.6,-21.85,1
"X843",-44.55,-21.85,1
"X844",-44.5,-21.85,1
"X845",-44.45,-21.85,1
"X846",-44.4,-21.85,1
"X847",-44.35,-21.85,1
"X848",-44.3,-21.85,1
"X849",-44.25,-21.85,1
"X850",-44.2,-21.85,1
"X851",-44.15,-21.85,1
"X852",-44.1,-21.85,1
"X853",-44.05,-21.85,1
"X854",-44,-21.85,1
"X855",-43.95,-21.85,1
"X856",-43.9,-21.85,1
"X857",-43.85,-21.85,1
"X858",-43.8,-21.85,1
"X859",-43.75,-21.85,1
"X860",-43.7,-21.85,1
"X861",-43.65,-21.85,1
"X862",-43.6,-21.85,1
"X863",-43.55,-21.85,1
"X864",-43.5,-21.85,1
"X865",-43.45,-21.85,1
"X866",-43.4,-21.85,1
"X867",-43.35,-21.85,1
"X868",-43.3,-21.85,1
"X869",-43.25,-21.85,1
"X870",-43.2,-21.85,1
"X871",-43.15,-21.85,1
"X872",-43.1,-21.85,1
"X873",-43.05,-21.85,1
"X874",-43,-21.85,1
"X875",-42.95,-21.85,1
"X876",-42.9,-21.85,1
"X877",-42.85,-21.85,1
"X878",-42.8,-21.85,1
"X879",-42.75,-21.85,1
"X880",-42.7,-21.85,1
"X881",-42.65,-21.85,1
"X882",-42.6,-21.85,1
"X883",-46.65,-21.8,1
"X884",-46.6,-21.8,1
"X885",-46.55,-21.8,1
"X886",-46.5,-21.8,1
"X887",-46.45,-21.8,1
"X888",-46.4,-21.8,1
